low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,repayment_capability,is_high_user,number_of_trans_from_2011,first_transaction_time,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day,reg_preference_for_trad,latest_query_time_month,latest_query_time_weekday,loans_latest_time_month,loans_latest_time_weekday
0.01,0.93,1500,1.7,0.55,0.25,21.0,24.0,17.0,4.0,6750,0,36.0,20120921.0,140630,147.0,0.3,17790,8.0,3040,0.1,1430,0.45,5.0,16.0,5.0,16.0,0.0,1.0,2.0,4.0,938.0,2150,5.0,0.0,760,3230,0.0,0,2068.0,86.0,640.0,79.0,5.0,4.0,1.0,6.0,1.0,4.0,5.0,618.0,77.0,24.0,21.0,0.0,8.0,3.0,5.0,1.0,4.0,8.0,25.0,5.0,3.0,0.0,358.0,2300.0,77.0,5.0,5.0,3100.0,2160.0,13500.0,77.0,3.0,3.0,27000.0,17500.0,22.0,5.0,0,4.0,3.0,4.0,6.0
0.04,0.96,200,0.9,1.0,0.247,16.0,26.0,23.0,3.0,10030,0,28.0,20151128.0,82420,139.0,0.75,12300,7.0,310,0.65,680,0.65,10.0,15.0,10.0,15.0,0.0,2.0,8.0,8.0,0.0,330,5.0,0.0,0,12960,0.0,1,905.0,94.0,528.0,77.0,5.0,3.0,2.0,5.0,0.0,1.0,3.0,458.0,70.0,9.0,4.0,3.0,5.0,1.0,4.0,0.0,3.0,5.0,4.0,30.0,0.0,4.0,268.0,900.0,72.0,4.0,5.0,1100.0,800.0,7200.0,67.0,1.0,1.0,7200.0,7200.0,52.0,35.0,0,3.0,4.0,4.0,0.0
0.04,0.96,0,0.27,1.0,0.292,12.0,51.0,15.0,2.0,7470,0,9.0,20170619.0,24580,79.0,0.4,15710,6.0,5890,0.4,940,0.5,14.0,22.0,14.0,22.0,1.0,1.0,2.0,2.0,0.0,2020,4.0,0.0,0,9140,0.0,1,336.0,84.0,637.0,76.0,10.0,4.0,4.0,11.0,4.0,5.0,8.0,619.0,74.0,3.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,183.0,1000.0,70.0,2.0,2.0,1400.0,950.0,10800.0,80.0,1.0,1.0,10800.0,10800.0,23.0,130.0,1,4.0,5.0,12.0,3.0
0.0,1.0,0,1.2,0.8,0.133,10.0,24.0,24.0,2.0,9010,0,12.0,20161202.0,49350,45.0,0.45,13360,7.0,1630,0.4,1470,0.45,13.0,18.0,13.0,18.0,0.0,1.0,2.0,2.0,0.0,1130,2.0,0.0,0,2020,0.0,0,535.0,84.0,523.0,75.0,11.0,7.0,2.0,22.0,1.0,5.0,11.0,493.0,74.0,34.0,29.0,1.0,16.0,7.0,9.0,0.0,0.0,11.0,36.0,7.0,0.0,0.0,315.0,2300.0,70.0,9.0,12.0,5000.0,1877.0,4500.0,79.0,7.0,7.0,7800.0,3871.0,11.0,123.0,0,4.0,0.0,1.0,0.0
0.01,0.98,0,0.83,0.67,0.609,21.0,11.0,11.0,3.0,32170,0,20.0,20150910.0,553920,213.0,0.15,130290,6.0,12470,0.05,1300,0.45,5.0,7.0,5.0,7.0,2.0,2.0,4.0,12.0,110242.0,3950,12.0,0.0,3250,46820,0.0,0,984.0,84.0,529.0,81.0,20.0,10.0,6.0,36.0,10.0,21.0,27.0,490.0,77.0,97.0,86.0,4.0,30.0,12.0,18.0,0.0,5.0,34.0,116.0,39.0,3.0,0.0,352.0,2300.0,77.0,18.0,20.0,4200.0,2066.0,18700.0,78.0,12.0,12.0,44400.0,13175.0,1.0,55.0,0,5.0,6.0,3.0,1.0
0.01,0.99,300,1.89,0.81,0.105,12.0,71.0,29.0,3.0,4410,0,25.0,20150812.0,31210,67.0,0.4,5290,7.0,5260,0.65,950,0.55,11.0,41.0,11.0,41.0,0.0,0.0,3.0,3.0,0.0,2760,1.0,0.0,0,4620,0.0,0,1013.0,95.0,520.0,72.0,12.0,9.0,1.0,15.0,4.0,14.0,15.0,460.0,76.0,4.0,2.0,1.0,4.0,3.0,1.0,0.0,1.0,3.0,2.0,6.0,0.0,1.0,314.0,500.0,66.0,1.0,2.0,500.0,500.0,8400.0,80.0,3.0,4.0,16800.0,8300.0,2.0,61.0,1,5.0,2.0,3.0,6.0
0.01,0.99,2000,0.94,1.0,0.527,16.0,28.0,17.0,1.0,22930,0,13.0,20170214.0,255730,192.0,0.2,73630,9.0,2150,0.05,1190,0.5,6.0,9.0,6.0,9.0,1.0,3.0,5.0,5.0,58389.0,2020,5.0,0.0,7560,55770,0.0,1,461.0,82.0,528.0,72.0,17.0,5.0,8.0,21.0,2.0,7.0,12.0,483.0,76.0,79.0,71.0,5.0,28.0,9.0,19.0,1.0,2.0,27.0,80.0,30.0,1.0,1.0,353.0,2100.0,74.0,19.0,21.0,3200.0,1700.0,8600.0,81.0,9.0,10.0,16800.0,6011.0,23.0,9.0,0,4.0,5.0,4.0,5.0
0.0,0.92,6000,0.76,0.96,0.247,17.0,30.0,26.0,4.0,420,0,24.0,20160227.0,93890,177.0,0.45,13750,6.0,4650,0.65,1870,0.35,7.0,30.0,7.0,30.0,0.0,0.0,2.0,2.0,0.0,2610,2.0,0.0,0,13970,0.0,0,814.0,82.0,607.0,82.0,5.0,5.0,0.0,6.0,2.0,4.0,6.0,579.0,84.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,8500.0,84.0,3.0,3.0,12000.0,8333.0,17.0,244.0,1,4.0,1.0,9.0,5.0
0.02,0.98,4000,7.84,0.72,0.244,16.0,32.0,31.0,2.0,10030,0,13.0,20160923.0,66040,89.0,0.55,16350,7.0,7590,0.3,1240,0.65,11.0,27.0,11.0,27.0,0.0,3.0,3.0,3.0,13924.0,1270,6.0,0.0,0,12320,0.0,1,605.0,83.0,534.0,74.0,17.0,6.0,3.0,19.0,9.0,12.0,14.0,494.0,80.0,43.0,30.0,5.0,16.0,4.0,12.0,0.0,1.0,17.0,35.0,34.0,0.0,0.0,330.0,2000.0,80.0,12.0,14.0,2900.0,1716.0,16600.0,83.0,4.0,5.0,22800.0,6850.0,18.0,46.0,0,4.0,3.0,3.0,3.0
0.02,0.98,500,1.76,0.73,0.752,24.0,9.0,6.0,3.0,4490,0,36.0,20140217.0,320850,340.0,0.25,53780,7.0,4670,0.05,600,0.65,4.0,6.0,4.0,6.0,2.0,5.0,5.0,5.0,309.0,2360,10.0,0.0,2090,25540,0.0,1,1554.0,82.0,494.0,80.0,8.0,3.0,4.0,9.0,0.0,4.0,7.0,469.0,76.0,105.0,71.0,14.0,14.0,5.0,9.0,12.0,22.0,48.0,179.0,105.0,0.0,42.0,351.0,1500.0,73.0,9.0,9.0,2200.0,1377.0,7100.0,78.0,5.0,6.0,9600.0,7440.0,40.0,5.0,0,3.0,2.0,5.0,2.0
0.05,0.95,200,1.62,0.9,0.14800000000000002,13.0,46.0,40.0,2.0,9360,0,9.0,20170203.0,16450,40.0,0.45,6530,4.0,2150,0.4,910,0.6,7.0,43.0,7.0,43.0,0.0,1.0,4.0,4.0,0.0,2610,1.0,0.0,0,6220,0.0,0,472.0,89.0,636.0,83.0,7.0,3.0,2.0,9.0,2.0,4.0,6.0,605.0,71.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,296.0,500.0,66.0,1.0,2.0,500.0,500.0,2400.0,78.0,1.0,1.0,2400.0,2400.0,24.0,84.0,1,4.0,4.0,2.0,0.0
0.06,0.94,0,0.47,0.53,0.24100000000000002,11.0,31.0,30.0,2.0,12610,0,24.0,20140630.0,52250,108.0,0.4,16700,7.0,1240,0.15,600,0.65,10.0,14.0,10.0,14.0,1.0,2.0,5.0,5.0,0.0,1060,4.0,0.0,250,6070,0.0,1,1421.0,82.0,562.0,76.0,10.0,7.0,3.0,18.0,2.0,7.0,16.0,509.0,76.0,42.0,27.0,9.0,12.0,6.0,6.0,3.0,12.0,28.0,48.0,71.0,3.0,7.0,322.0,1500.0,69.0,6.0,7.0,2100.0,1416.0,5100.0,81.0,6.0,7.0,7800.0,4366.0,13.0,4.0,0,4.0,1.0,5.0,3.0
0.02,0.98,1400,1.35,0.79,0.569,26.0,14.0,10.0,4.0,9800,0,48.0,20130227.0,463450,412.0,0.3,40770,8.0,0,0.1,1140,0.5,14.0,14.0,14.0,14.0,0.0,1.0,6.0,6.0,160.0,2000,8.0,0.0,1090,35870,0.0,1,1909.0,82.0,543.0,77.0,7.0,5.0,2.0,10.0,0.0,3.0,6.0,494.0,76.0,19.0,18.0,0.0,7.0,3.0,3.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,360.0,2100.0,74.0,3.0,3.0,2300.0,0.0,0.0,78.0,3.0,3.0,20400.0,0.0,23.0,4.0,0,4.0,5.0,4.0,3.0
0.01,0.99,900,0.17,0.48,0.455,20.0,21.0,20.0,4.0,5840,0,24.0,20140114.0,249770,207.0,0.65,10400,6.0,3340,0.4,1050,0.5,12.0,21.0,12.0,21.0,0.0,2.0,9.0,9.0,0.0,350,8.0,0.0,350,11780,0.0,0,1588.0,82.0,529.0,72.0,8.0,2.0,5.0,11.0,0.0,2.0,2.0,487.0,74.0,70.0,61.0,10.0,17.0,4.0,13.0,0.0,2.0,5.0,73.0,52.0,0.0,0.0,360.0,2000.0,73.0,13.0,13.0,3100.0,1761.0,6300.0,80.0,4.0,4.0,12900.0,6900.0,60.0,55.0,0,3.0,3.0,3.0,1.0
0.01,0.96,700,0.25,0.93,0.536,19.0,30.0,17.0,2.0,12860,0,43.0,20140525.0,261450,362.0,0.35,33380,7.0,3680,0.15,1030,0.55,16.0,30.0,16.0,30.0,0.0,0.0,7.0,7.0,256881.0,3470,9.0,0.0,0,18890,0.0,0,1457.0,82.0,544.0,71.0,21.0,10.0,7.0,33.0,7.0,13.0,15.0,503.0,75.0,74.0,68.0,11.0,24.0,9.0,15.0,0.0,1.0,17.0,94.0,44.0,0.0,0.0,353.0,1800.0,75.0,15.0,17.0,4300.0,1760.0,9900.0,76.0,9.0,9.0,20400.0,5233.0,23.0,71.0,0,4.0,5.0,2.0,6.0
0.02,0.98,0,0.99,0.79,0.57,19.0,15.0,15.0,2.0,24490,0,11.0,20170103.0,310950,172.0,0.2,71440,6.0,1960,0.05,1230,0.5,9.0,9.0,9.0,9.0,1.0,2.0,5.0,5.0,1834.0,4060,6.0,0.0,0,28060,0.0,0,503.0,83.0,546.0,73.0,37.0,21.0,10.0,80.0,21.0,59.0,71.0,514.0,76.0,87.0,84.0,2.0,27.0,6.0,21.0,7.0,17.0,42.0,92.0,8.0,7.0,0.0,341.0,1800.0,75.0,21.0,23.0,3700.0,1690.0,9400.0,81.0,6.0,6.0,14400.0,7616.0,-2.0,0.0,0,5.0,6.0,5.0,4.0
0.01,0.99,0,0.11,0.71,0.28,17.0,37.0,15.0,2.0,5920,0,20.0,20151127.0,81230,117.0,0.5,30560,9.0,4400,0.4,1090,0.5,8.0,25.0,8.0,25.0,0.0,0.0,7.0,7.0,0.0,1010,9.0,0.0,0,7240,0.0,0,906.0,88.0,541.0,74.0,15.0,5.0,7.0,20.0,2.0,5.0,18.0,479.0,77.0,28.0,20.0,2.0,16.0,5.0,11.0,0.0,0.0,12.0,22.0,19.0,0.0,1.0,331.0,1800.0,74.0,11.0,12.0,2700.0,1545.0,6200.0,82.0,5.0,5.0,10200.0,6080.0,23.0,91.0,1,4.0,5.0,2.0,0.0
0.0,1.0,1000,2.29,0.95,0.172,11.0,27.0,27.0,2.0,10750,0,19.0,20160702.0,63040,76.0,0.7,11910,7.0,2670,0.65,1010,0.55,10.0,27.0,14.0,27.0,0.0,2.0,2.0,4.0,0.0,330,4.0,0.0,260,11750,0.0,0,688.0,95.0,636.0,85.0,4.0,3.0,0.0,4.0,0.0,2.0,3.0,613.0,71.0,14.0,12.0,0.0,4.0,1.0,3.0,1.0,3.0,4.0,11.0,7.0,1.0,0.0,340.0,2100.0,75.0,3.0,3.0,2800.0,1933.0,8400.0,65.0,1.0,1.0,8400.0,8400.0,33.0,5.0,0,4.0,2.0,5.0,2.0
0.02,0.98,2000,0.61,0.75,0.225,16.0,31.0,19.0,4.0,10470,0,33.0,20140716.0,100550,173.0,0.7,15110,5.0,1740,0.65,1130,0.4,15.0,31.0,15.0,31.0,0.0,0.0,1.0,1.0,0.0,500,4.0,0.0,0,14290,0.0,0,1405.0,83.0,645.0,77.0,14.0,6.0,5.0,20.0,5.0,7.0,20.0,613.0,78.0,15.0,15.0,0.0,6.0,3.0,3.0,0.0,1.0,5.0,19.0,0.0,0.0,0.0,321.0,3300.0,74.0,3.0,3.0,4100.0,2300.0,13100.0,83.0,3.0,3.0,15600.0,9000.0,23.0,84.0,0,4.0,5.0,2.0,0.0
0.02,0.98,0,2.43,0.43,0.366,14.0,13.0,9.0,4.0,4400,0,22.0,20131004.0,146730,170.0,1.0,19300,4.0,1240,1.0,810,0.6,0.0,13.0,0.0,13.0,0.0,0.0,3.0,6.0,0.0,0,6.0,0.0,0,1990,0.0,0,1690.0,141.0,654.0,79.0,15.0,9.0,4.0,27.0,10.0,14.0,23.0,636.0,78.0,31.0,31.0,0.0,7.0,3.0,4.0,1.0,2.0,11.0,55.0,5.0,2.0,0.0,348.0,3600.0,75.0,4.0,4.0,4800.0,2300.0,21500.0,79.0,3.0,3.0,22800.0,12400.0,8.0,10.0,0,4.0,6.0,4.0,4.0
0.02,0.98,0,1.39,1.0,0.214,17.0,17.0,16.0,2.0,15190,0,7.0,20170817.0,57540,45.0,0.55,15190,3.0,4000,0.2,1300,0.55,16.0,17.0,16.0,17.0,2.0,3.0,3.0,3.0,1958330.0,1120,3.0,0.0,0,12160,0.0,1,277.0,82.0,549.0,77.0,24.0,6.0,7.0,33.0,17.0,22.0,29.0,511.0,76.0,16.0,12.0,3.0,12.0,5.0,7.0,0.0,1.0,4.0,15.0,10.0,0.0,0.0,347.0,2200.0,73.0,7.0,7.0,3000.0,2071.0,5800.0,82.0,5.0,5.0,8400.0,4600.0,3.0,46.0,0,5.0,1.0,3.0,0.0
0.03,0.94,300,34.34,1.0,0.49700000000000005,17.0,15.0,11.0,3.0,10390,0,23.0,20160408.0,233710,237.0,0.2,38810,8.0,4400,0.05,980,0.55,5.0,15.0,5.0,17.0,2.0,1.0,5.0,5.0,518523.0,2430,5.0,0.0,1000,10330,0.0,0,773.0,82.0,554.0,74.0,32.0,15.0,10.0,50.0,13.0,23.0,41.0,499.0,77.0,54.0,46.0,3.0,21.0,6.0,15.0,1.0,2.0,16.0,87.0,24.0,1.0,0.0,357.0,1900.0,77.0,15.0,17.0,4600.0,1733.0,16700.0,79.0,6.0,6.0,20400.0,8366.0,2.0,20.0,0,5.0,5.0,4.0,1.0
0.02,0.98,700,1.23,0.76,0.22699999999999998,17.0,36.0,24.0,2.0,13520,0,19.0,20160223.0,87280,94.0,0.45,19680,7.0,390,0.2,1080,0.5,11.0,14.0,11.0,14.0,0.0,0.0,2.0,2.0,0.0,1570,3.0,0.0,800,13880,0.0,0,818.0,85.0,543.0,77.0,7.0,5.0,2.0,10.0,0.0,3.0,6.0,494.0,76.0,19.0,18.0,0.0,7.0,3.0,3.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,360.0,2100.0,74.0,3.0,3.0,2300.0,0.0,0.0,78.0,3.0,3.0,20400.0,0.0,23.0,4.0,0,4.0,5.0,4.0,3.0
0.04,0.88,0,2.08,1.0,0.222,14.0,21.0,19.0,2.0,3360,0,18.0,20160831.0,92540,98.0,0.4,17590,6.0,720,0.15,860,0.6,6.0,21.0,6.0,21.0,1.0,3.0,3.0,3.0,27366.0,2100,3.0,0.0,0,10160,0.0,0,628.0,85.0,546.0,63.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,489.0,78.0,17.0,16.0,1.0,6.0,4.0,2.0,1.0,1.0,7.0,37.0,9.0,1.0,0.0,320.0,800.0,70.0,2.0,2.0,1800.0,1150.0,9600.0,79.0,4.0,4.0,12600.0,8100.0,118.0,22.0,0,1.0,1.0,4.0,6.0
0.02,0.98,600,1.0,1.0,0.166,15.0,35.0,31.0,1.0,11690,0,9.0,20170611.0,23930,45.0,0.75,7590,6.0,1100,0.4,640,0.65,0.0,29.0,0.0,29.0,0.0,1.0,2.0,2.0,0.0,500,3.0,0.0,0,6160,0.0,0,344.0,94.0,618.0,72.0,7.0,3.0,3.0,7.0,1.0,4.0,6.0,591.0,76.0,6.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,297.0,2900.0,76.0,1.0,1.0,2900.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,149.0,0,4.0,3.0,12.0,5.0
0.02,0.98,300,0.79,0.81,0.397,19.0,19.0,17.0,2.0,13890,0,30.0,20150207.0,162180,214.0,0.2,48690,7.0,2700,0.05,880,0.6,7.0,8.0,7.0,8.0,0.0,1.0,4.0,12.0,526941.0,5310,5.0,0.0,1970,22840,0.0,0,1199.0,83.0,530.0,74.0,16.0,10.0,6.0,20.0,5.0,10.0,16.0,490.0,76.0,18.0,16.0,1.0,10.0,2.0,8.0,0.0,0.0,9.0,22.0,6.0,0.0,0.0,251.0,1500.0,76.0,8.0,9.0,3500.0,1637.0,2400.0,75.0,2.0,3.0,3000.0,2000.0,3.0,108.0,0,5.0,4.0,1.0,4.0
0.01,0.99,0,0.34,1.0,0.205,16.0,22.0,20.0,2.0,18730,0,26.0,20160117.0,119760,138.0,0.45,16500,7.0,1320,0.2,1480,0.5,8.0,21.0,8.0,21.0,0.0,1.0,1.0,3.0,555239.0,1090,2.0,0.0,620,15030,0.0,0,855.0,82.0,678.0,76.0,11.0,6.0,2.0,13.0,5.0,7.0,10.0,668.0,74.0,12.0,9.0,0.0,9.0,3.0,6.0,1.0,2.0,5.0,10.0,4.0,1.0,0.0,350.0,2900.0,71.0,6.0,7.0,5000.0,2216.0,3700.0,78.0,3.0,4.0,7200.0,3700.0,23.0,19.0,0,4.0,5.0,4.0,2.0
0.01,0.99,0,0.75,1.0,0.272,16.0,102.0,37.0,2.0,14310,0,13.0,20170215.0,121620,104.0,0.35,42260,8.0,800,0.1,1010,0.55,6.0,19.0,6.0,19.0,1.0,1.0,4.0,5.0,47.0,1590,6.0,0.0,690,18760,0.0,1,460.0,90.0,498.0,74.0,18.0,4.0,6.0,21.0,10.0,11.0,17.0,458.0,77.0,38.0,24.0,7.0,15.0,9.0,6.0,4.0,10.0,26.0,27.0,65.0,0.0,27.0,332.0,2500.0,73.0,6.0,6.0,3900.0,2100.0,5000.0,83.0,9.0,9.0,8400.0,4055.0,14.0,16.0,1,4.0,0.0,4.0,5.0
0.0,0.82,5000,0.98,0.96,0.466,29.0,28.0,32.0,2.0,18860,0,22.0,20160428.0,432830,215.0,0.1,110430,7.0,4310,0.65,1780,0.4,16.0,28.0,26.0,28.0,0.0,0.0,2.0,2.0,0.0,31000,6.0,0.0,1960,27440,0.0,0,753.0,82.0,524.0,76.0,22.0,12.0,6.0,28.0,6.0,18.0,22.0,499.0,77.0,40.0,40.0,2.0,18.0,7.0,11.0,0.0,0.0,11.0,47.0,0.0,0.0,0.0,360.0,2400.0,75.0,11.0,11.0,7100.0,2709.0,10800.0,80.0,7.0,8.0,15600.0,9042.0,14.0,94.0,0,4.0,0.0,2.0,4.0
0.04,0.96,1800,0.13,0.36,0.18600000000000003,13.0,63.0,35.0,3.0,10260,0,15.0,20140913.0,40200,72.0,1.0,3390,7.0,350,1.0,950,0.55,0.0,63.0,0.0,40.0,0.0,1.0,5.0,15.0,0.0,0,3.0,1.0,0,0,0.0,0,1346.0,93.0,536.0,75.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,489.0,80.0,15.0,12.0,5.0,4.0,0.0,4.0,0.0,0.0,2.0,12.0,25.0,0.0,0.0,357.0,1900.0,79.0,4.0,4.0,2100.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,142.0,1,4.0,0.0,12.0,5.0
0.01,0.84,1000,35.66,0.98,0.302,18.0,22.0,17.0,4.0,13550,0,40.0,20141022.0,395880,298.0,0.5,16350,6.0,11600,0.2,1420,0.5,14.0,18.0,14.0,18.0,0.0,2.0,2.0,4.0,0.0,960,4.0,0.0,940,33370,0.0,0,1307.0,85.0,584.0,72.0,5.0,2.0,3.0,9.0,3.0,6.0,7.0,605.0,76.0,28.0,23.0,2.0,12.0,7.0,5.0,4.0,9.0,11.0,41.0,11.0,3.0,2.0,358.0,2100.0,73.0,5.0,5.0,3300.0,1760.0,8400.0,77.0,7.0,8.0,21600.0,9771.0,1.0,3.0,1,5.0,6.0,5.0,4.0
0.0,0.73,0,2.87,0.85,0.536,17.0,40.0,16.0,3.0,3310,0,29.0,20150504.0,707780,275.0,0.35,56350,8.0,15570,0.3,1920,0.4,4.0,40.0,4.0,40.0,0.0,5.0,8.0,8.0,0.0,4840,9.0,0.0,0,51540,0.0,0,1113.0,82.0,543.0,77.0,7.0,5.0,2.0,10.0,0.0,3.0,6.0,494.0,76.0,19.0,18.0,0.0,7.0,3.0,3.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,360.0,2100.0,74.0,3.0,3.0,2300.0,0.0,0.0,78.0,3.0,3.0,20400.0,0.0,23.0,4.0,0,4.0,5.0,4.0,3.0
0.05,0.8,0,1.05,1.0,0.41100000000000003,20.0,22.0,13.0,3.0,15420,0,20.0,20160723.0,142700,175.0,0.2,21830,6.0,1920,0.1,650,0.7,6.0,22.0,6.0,22.0,0.0,0.0,8.0,8.0,0.0,6610,2.0,0.0,0,8140,0.0,0,667.0,91.0,631.0,75.0,12.0,6.0,2.0,19.0,12.0,14.0,19.0,602.0,76.0,9.0,9.0,0.0,7.0,4.0,3.0,0.0,1.0,4.0,9.0,0.0,0.0,0.0,354.0,2000.0,71.0,3.0,3.0,2000.0,1900.0,14000.0,79.0,4.0,4.0,28800.0,9850.0,22.0,79.0,0,4.0,6.0,2.0,5.0
0.0,0.8,0,0.78,1.0,0.297,15.0,24.0,20.0,3.0,7730,0,23.0,20160404.0,197450,145.0,0.55,15090,7.0,10180,0.4,2150,0.35,1.0,17.0,1.0,17.0,0.0,2.0,2.0,2.0,0.0,880,2.0,0.0,0,21700,0.0,0,777.0,85.0,586.0,75.0,14.0,7.0,4.0,22.0,9.0,13.0,21.0,567.0,76.0,25.0,23.0,2.0,9.0,6.0,3.0,1.0,7.0,14.0,23.0,7.0,2.0,1.0,340.0,5700.0,70.0,3.0,4.0,7100.0,4366.0,5000.0,80.0,6.0,7.0,10800.0,4466.0,0.0,7.0,0,5.0,4.0,4.0,4.0
0.0,1.0,0,0.51,0.58,0.28600000000000003,15.0,23.0,22.0,4.0,6200,0,37.0,20121128.0,146020,141.0,0.4,17480,8.0,790,0.2,1120,0.5,9.0,23.0,9.0,23.0,0.0,1.0,1.0,2.0,0.0,1280,2.0,0.0,0,2820,0.0,0,2000.0,83.0,646.0,72.0,6.0,4.0,1.0,7.0,1.0,7.0,7.0,629.0,77.0,18.0,18.0,0.0,6.0,2.0,4.0,3.0,5.0,8.0,16.0,0.0,4.0,0.0,339.0,1700.0,76.0,4.0,5.0,2200.0,1500.0,7300.0,78.0,2.0,2.0,7800.0,6900.0,8.0,2.0,0,4.0,6.0,5.0,5.0
0.01,0.99,0,0.24,0.79,0.319,16.0,31.0,30.0,3.0,12680,0,30.0,20150107.0,134770,185.0,0.7,23630,7.0,1810,1.0,1000,0.55,0.0,31.0,0.0,31.0,0.0,7.0,7.0,7.0,0.0,580,6.0,0.0,580,15860,0.0,1,1230.0,97.0,526.0,76.0,15.0,5.0,5.0,18.0,5.0,10.0,15.0,454.0,74.0,62.0,30.0,13.0,20.0,9.0,11.0,0.0,2.0,36.0,55.0,100.0,0.0,4.0,359.0,3100.0,72.0,11.0,12.0,4400.0,2300.0,4100.0,76.0,9.0,10.0,19200.0,5188.0,21.0,45.0,0,4.0,0.0,3.0,4.0
0.01,0.92,1500,0.71,0.54,0.47200000000000003,18.0,27.0,14.0,3.0,16590,0,45.0,20110323.0,354910,245.0,0.35,82850,6.0,7810,0.05,1070,0.45,12.0,12.0,12.0,12.0,5.0,4.0,4.0,4.0,31.0,1930,10.0,0.0,140,27130,0.0,0,2616.0,83.0,535.0,79.0,12.0,7.0,3.0,13.0,0.0,4.0,7.0,512.0,76.0,62.0,57.0,1.0,18.0,8.0,10.0,1.0,4.0,17.0,81.0,14.0,1.0,0.0,355.0,2200.0,73.0,10.0,10.0,3200.0,1960.0,11100.0,79.0,8.0,8.0,31800.0,10700.0,35.0,23.0,0,4.0,0.0,4.0,5.0
0.03,0.97,0,1.04,0.86,0.25,10.0,257.0,22.0,3.0,18750,0,30.0,20150218.0,11310,165.0,1.0,2090,9.0,21480,1.0,1070,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,0.0,0,0,0.0,0,1188.0,159.0,541.0,77.0,22.0,13.0,4.0,34.0,7.0,26.0,30.0,507.0,77.0,31.0,31.0,1.0,19.0,8.0,11.0,1.0,4.0,15.0,34.0,5.0,2.0,0.0,319.0,2700.0,76.0,11.0,13.0,7400.0,2481.0,5800.0,80.0,8.0,9.0,13800.0,5150.0,1.0,16.0,2,5.0,6.0,4.0,5.0
0.02,0.98,0,0.85,0.77,0.29100000000000004,16.0,25.0,15.0,2.0,16820,0,20.0,20150930.0,149130,128.0,0.6,16850,7.0,5370,0.65,1080,0.55,19.0,25.0,19.0,25.0,0.0,6.0,6.0,6.0,0.0,1320,6.0,0.0,0,14160,0.0,1,964.0,82.0,505.0,79.0,6.0,4.0,1.0,7.0,1.0,4.0,7.0,470.0,75.0,40.0,29.0,6.0,8.0,1.0,7.0,1.0,2.0,10.0,37.0,25.0,0.0,3.0,357.0,2800.0,74.0,7.0,8.0,3800.0,2514.0,10200.0,85.0,1.0,1.0,10200.0,10200.0,26.0,21.0,0,4.0,6.0,4.0,4.0
